timestamp,latitude,longitude,pH,DO,turbidity,temperature,conductivity,nitrate,phosphate,bod,cod,event_type,pollution_level
2023-07-07 18:00:00,40.72038249021316,-73.53441515127093,6.13,5.52,3.72,25.49,653.26,3.3,0.12,3.36,5.92,normal,Good
2023-07-07 19:00:00,40.50718387958114,-73.69152292007391,7.17,6.74,4.5,16.02,342.4,0.63,0.09,0.36,0.25,industrial_discharge,Good
2023-07-07 20:00:00,40.675448343391736,-73.52026487367581,6.39,6.15,1.47,21.35,374.49,2.1,0.06,0.58,1.62,normal,Good
2023-07-07 21:00:00,40.78244227125182,-73.61081745850481,6.58,9.09,3.52,20.96,603.78,2.63,0.08,1.02,13.02,normal,Good
2023-07-07 22:00:00,40.55232278013345,-73.5197533968621,7.21,7.7,0.9,17.81,461.84,1.66,0.27,3.92,2.59,normal,Good
2023-07-07 23:00:00,40.641494847225175,-73.57285001237625,6.74,7.32,5.35,23.28,512.11,2.17,0.61,6.3,2.66,normal,Good
2023-07-08 00:00:00,40.527426597545144,-73.76896945000537,8.85,6.23,2.82,4.14,512.54,0.69,0.01,0.12,6.06,heavy_rainfall,Good
2023-07-08 01:00:00,40.6877045736784,-73.73065458973119,6.94,3.46,4.48,5.82,357.8,2.86,0.2,5.64,3.71,festival,Moderate
2023-07-08 02:00:00,40.66515950417887,-73.68174886362495,7.49,5.29,1.95,23.64,575.91,5.75,0.02,2.4,14.72,industrial_discharge,Good
2023-07-08 03:00:00,40.62220965726385,-73.74896793539638,5.45,5.53,0.78,11.76,537.34,1.32,0.05,1.32,4.84,industrial_discharge,Good
2023-07-08 04:00:00,40.65641310644212,-73.651526518567,6.31,6.09,1.68,15.56,348.73,0.26,0.16,0.56,15.5,normal,Good
2023-07-08 05:00:00,40.7689723975407,-73.65858955328954,6.13,6.45,1.44,23.75,475.22,1.93,0.32,0.67,0.07,festival,Good
2023-07-08 06:00:00,40.55888829069332,-73.51312224059178,6.24,7.48,1.21,16.0,483.65,0.84,0.11,2.18,13.22,festival,Good
2023-07-08 07:00:00,40.5067693535116,-73.6698816351312,7.33,6.91,0.72,23.45,612.13,1.09,0.42,1.09,0.24,normal,Good
2023-07-08 08:00:00,40.75849946540973,-73.5643119587136,7.83,8.24,4.27,13.06,675.97,0.33,0.25,0.06,16.29,normal,Good
2023-07-08 09:00:00,40.67313512471637,-73.51742683654456,7.28,6.03,0.27,18.08,498.75,1.97,0.04,6.77,24.23,festival,Good
2023-07-08 10:00:00,40.76719753663855,-73.5369033507078,6.82,6.89,6.56,15.29,247.89,3.1,0.23,2.19,17.39,normal,Good
2023-07-08 11:00:00,40.67908356702395,-73.73739971264652,6.5,7.02,0.58,22.45,608.92,2.91,0.08,3.11,17.72,normal,Good
2023-07-08 12:00:00,40.74304832698791,-73.65119103172394,7.89,6.87,11.72,13.69,829.71,10.19,0.29,2.06,6.45,normal,Good
2023-07-08 13:00:00,40.628902009006545,-73.69567806531121,8.66,8.42,13.39,10.18,607.69,0.48,0.05,2.5,23.46,normal,Good
2023-07-08 14:00:00,40.72495797938648,-73.68004239145884,7.11,7.71,1.52,12.66,459.08,4.91,0.03,0.08,1.03,normal,Good
2023-07-08 15:00:00,40.77391244006695,-73.69175795212627,7.75,4.52,13.22,12.88,560.16,2.64,0.2,0.99,0.95,industrial_discharge,Good
2023-07-08 16:00:00,40.67163688911666,-73.5520922369475,7.27,6.33,6.1,11.76,620.04,2.46,0.19,5.48,2.58,normal,Good
2023-07-08 17:00:00,40.554235545168716,-73.66435828346326,7.6,6.48,0.26,11.56,516.95,2.3,0.17,6.29,6.32,heavy_rainfall,Good
2023-07-08 18:00:00,40.58063928450906,-73.64289170032659,6.07,9.73,8.83,20.61,697.24,1.55,0.06,5.04,1.47,normal,Good
2023-07-08 19:00:00,40.55959337306922,-73.50526579288588,6.61,6.01,0.13,22.04,330.15,0.95,0.05,13.39,16.86,normal,Good
2023-07-08 20:00:00,40.57405710827872,-73.78200621834254,7.32,5.03,0.6,16.96,439.4,5.74,0.49,0.15,2.41,industrial_discharge,Good
2023-07-08 21:00:00,40.59192463480531,-73.65361270806278,7.97,7.16,2.64,11.76,568.87,0.33,0.15,0.13,19.69,normal,Good
2023-07-08 22:00:00,40.66654013602596,-73.56778148791616,6.35,7.25,0.25,12.08,604.75,0.39,0.1,5.4,2.7,normal,Good
2023-07-08 23:00:00,40.67639748883915,-73.75465141254352,5.37,6.39,0.53,4.64,417.93,0.03,0.34,0.06,1.19,normal,Good
2023-07-09 00:00:00,40.627949924172555,-73.61654052161556,6.6,6.17,9.2,16.9,432.1,2.69,0.01,4.33,10.87,normal,Good
2023-07-09 01:00:00,40.68462623394625,-73.72816056613966,7.81,7.92,15.71,11.59,400.01,4.49,0.23,4.17,0.42,heavy_rainfall,Good
2023-07-09 02:00:00,40.52447247768341,-73.53977876603263,5.73,5.22,4.8,22.36,388.31,0.41,0.03,1.56,12.06,normal,Good
2023-07-09 03:00:00,40.526336471117446,-73.70187010037998,6.06,5.99,2.17,8.11,577.85,0.07,0.05,4.25,21.81,normal,Good
2023-07-09 04:00:00,40.551548838107294,-73.70128115492973,7.12,5.72,6.92,12.04,494.37,0.56,0.2,2.33,2.1,normal,Good
2023-07-09 05:00:00,40.6554232494121,-73.62054183644463,6.91,8.14,0.36,14.52,694.59,4.3,0.07,0.38,13.44,festival,Good
2023-07-09 06:00:00,40.564198403609495,-73.74493112756403,7.48,6.93,8.59,17.33,335.96,0.03,0.3,3.72,20.03,festival,Good
2023-07-09 07:00:00,40.584985321047775,-73.71453340832907,6.02,4.9,1.3,24.01,476.42,0.21,0.15,1.03,3.12,industrial_discharge,Good
2023-07-09 08:00:00,40.620093850851895,-73.67501044496417,6.74,5.05,5.93,8.15,610.37,0.05,0.08,0.49,12.08,festival,Good
2023-07-09 09:00:00,40.743559837203115,-73.69390864105796,7.96,9.31,3.31,13.49,551.64,5.73,0.4,7.56,0.84,festival,Good
2023-07-09 10:00:00,40.50415864077386,-73.64253683459832,6.05,8.12,9.68,7.86,335.27,0.29,0.2,2.31,16.07,normal,Good
2023-07-09 11:00:00,40.69481364607098,-73.62010795677931,8.18,7.76,6.0,18.95,672.82,4.61,0.11,0.41,5.01,normal,Good
2023-07-09 12:00:00,40.700662959312204,-73.62999976387495,6.15,6.52,6.57,11.77,514.38,1.28,0.12,4.09,2.28,industrial_discharge,Good
2023-07-09 13:00:00,40.73959673410699,-73.60374950640242,7.68,8.76,3.0,14.48,787.56,1.0,0.06,3.48,5.98,normal,Good
2023-07-09 14:00:00,40.77982588171809,-73.70767514501765,6.7,4.84,5.37,14.14,480.18,1.11,0.02,0.22,2.38,industrial_discharge,Good
2023-07-09 15:00:00,40.50604135468479,-73.76207213185349,6.08,7.63,4.25,15.58,673.7,1.08,0.07,0.27,12.78,normal,Good
2023-07-09 16:00:00,40.54613511165397,-73.57175773757068,6.6,5.84,0.53,14.22,446.24,0.84,0.06,0.51,3.11,heavy_rainfall,Good
2023-07-09 17:00:00,40.765851388216795,-73.5447658852108,7.44,6.13,3.14,10.14,464.59,3.33,0.08,4.6,0.61,heavy_rainfall,Good
2023-07-09 18:00:00,40.637555568656104,-73.72289813033326,6.99,7.59,0.48,15.42,574.1,1.42,0.13,2.58,0.29,industrial_discharge,Good
2023-07-09 19:00:00,40.669377191680034,-73.6778724131526,7.89,6.28,6.11,11.03,244.67,9.42,0.01,4.64,2.41,normal,Good
2023-07-09 20:00:00,40.69890816111694,-73.65042923491093,8.15,5.85,0.2,19.07,197.14,1.46,0.02,3.73,6.08,normal,Good
2023-07-09 21:00:00,40.70371998134869,-73.64000194717411,6.05,5.76,13.04,15.29,398.45,3.41,0.26,1.52,8.06,industrial_discharge,Good
2023-07-09 22:00:00,40.77952212099495,-73.6021529486737,5.99,3.52,1.54,9.8,305.07,2.73,0.04,0.1,5.64,heavy_rainfall,Moderate
2023-07-09 23:00:00,40.799084825223495,-73.7875190299934,5.96,7.64,0.56,27.03,161.66,1.03,0.08,2.55,9.59,normal,Good
2023-07-10 00:00:00,40.71604723827928,-73.5835568751798,6.28,4.99,8.23,23.29,611.38,3.11,0.2,1.92,9.14,normal,Good
2023-07-10 01:00:00,40.586166362761546,-73.78140869790617,7.88,9.29,0.14,27.22,381.33,0.34,0.75,0.53,6.83,normal,Good
2023-07-10 02:00:00,40.7639257206883,-73.65951342969814,7.45,6.07,1.91,13.29,448.45,0.45,0.03,5.17,9.16,normal,Good
2023-07-10 03:00:00,40.51476627436223,-73.55169865932925,6.56,8.46,4.41,10.82,520.88,1.93,0.28,2.32,15.83,festival,Good
2023-07-10 04:00:00,40.56932425586235,-73.66463540601647,6.99,3.79,1.14,19.03,575.68,2.49,0.14,3.24,0.33,normal,Good
2023-07-10 05:00:00,40.76921571523911,-73.75527307536953,8.12,7.6,2.26,20.54,542.44,2.06,0.02,2.99,14.31,industrial_discharge,Good
2023-07-10 06:00:00,40.57685745433181,-73.50448984649822,8.53,7.98,3.62,15.98,530.31,1.42,0.04,0.27,3.52,heavy_rainfall,Good
2023-07-10 07:00:00,40.566195317886525,-73.53321436137772,7.21,8.46,9.11,4.48,570.42,0.3,0.24,0.66,2.92,normal,Good
2023-07-10 08:00:00,40.54143758794207,-73.56860591003249,4.87,4.21,0.33,10.09,425.04,0.93,0.42,2.87,15.91,normal,Good
2023-07-10 09:00:00,40.75773352729407,-73.67654651913024,7.24,5.45,0.51,17.11,393.1,1.86,0.0,1.75,7.47,normal,Good
2023-07-10 10:00:00,40.65001747775732,-73.7448462819332,7.75,7.36,2.13,11.7,152.45,0.51,0.05,0.27,0.48,normal,Good
2023-07-10 11:00:00,40.702467960916245,-73.51757664557445,7.18,6.72,1.63,8.17,595.75,2.03,0.09,1.1,1.69,normal,Good
2023-07-10 12:00:00,40.57171991522251,-73.64029466204485,7.58,6.94,1.59,13.71,397.16,0.53,0.9,0.55,21.93,normal,Good
2023-07-10 13:00:00,40.72741212630336,-73.54429336188376,7.29,5.96,1.06,2.0,797.53,0.21,0.21,2.75,4.25,normal,Good
2023-07-10 14:00:00,40.72800166348863,-73.69737149827218,6.01,8.83,2.47,11.98,610.68,0.78,0.09,0.3,2.55,normal,Good
2023-07-10 15:00:00,40.59377940747249,-73.69941350487616,6.29,10.41,6.44,12.87,642.51,0.64,0.05,1.9,1.76,normal,Good
2023-07-10 16:00:00,40.623204789903085,-73.50433785579779,6.74,6.66,0.53,16.55,605.86,3.33,0.05,0.06,6.51,festival,Good
2023-07-10 17:00:00,40.56290708322906,-73.64345008545155,7.85,7.18,0.73,17.74,579.6,1.32,0.01,2.35,27.57,normal,Good
2023-07-10 18:00:00,40.79296830699687,-73.75779137284178,6.39,6.58,3.33,16.89,571.4,0.13,1.05,0.19,1.15,normal,Good
2023-07-10 19:00:00,40.69368077311752,-73.73409759660159,7.36,8.43,0.17,19.49,585.36,3.38,0.81,0.28,2.19,festival,Good
2023-07-10 20:00:00,40.78036316421465,-73.65541671618219,7.24,7.74,3.36,14.16,526.24,0.63,0.0,1.31,5.47,normal,Good
2023-07-10 21:00:00,40.59101566308874,-73.78725872685348,8.27,4.9,1.13,7.72,407.53,1.68,0.06,0.02,1.94,normal,Good
2023-07-10 22:00:00,40.73456727389907,-73.66123980438651,6.97,5.58,1.33,15.22,323.2,1.56,0.0,7.64,60.17,festival,Good
2023-07-10 23:00:00,40.729757593165424,-73.67431774737597,5.6,4.99,1.56,10.62,563.43,7.12,0.07,0.63,4.21,normal,Good
2023-07-11 00:00:00,40.70749669555996,-73.56619912040415,7.52,10.54,1.29,8.22,693.73,0.59,0.46,0.01,4.65,festival,Good
2023-07-11 01:00:00,40.789691692580035,-73.69351741065323,8.71,7.45,5.52,17.9,481.19,0.31,0.42,3.99,1.98,normal,Good
2023-07-11 02:00:00,40.618066600831895,-73.50523537153812,7.57,5.61,8.76,7.94,522.71,0.6,0.23,0.14,12.71,normal,Good
2023-07-11 03:00:00,40.53921519707693,-73.74576902420972,6.37,5.49,2.38,18.4,302.37,1.72,0.87,4.15,5.01,festival,Good
2023-07-11 04:00:00,40.701512657773215,-73.62270399450956,6.13,7.71,2.62,8.54,431.9,0.49,0.27,3.21,8.36,heavy_rainfall,Good
2023-07-11 05:00:00,40.71879294014316,-73.77309021089752,6.24,7.86,0.22,13.55,315.67,0.83,0.06,0.26,1.53,heavy_rainfall,Good
2023-07-11 06:00:00,40.67251817203764,-73.5798408048018,8.6,7.7,3.75,12.18,326.09,2.15,0.36,0.24,1.11,normal,Good
2023-07-11 07:00:00,40.562045367940016,-73.50157389358141,6.74,5.86,2.63,20.68,514.81,0.25,0.14,2.71,6.58,normal,Good
2023-07-11 08:00:00,40.651336782500806,-73.55425840867451,6.47,6.96,0.16,17.97,491.36,5.81,0.14,3.08,1.57,normal,Good
2023-07-11 09:00:00,40.59365692097074,-73.6332889377839,6.87,6.67,0.66,10.88,618.15,1.52,0.36,0.94,5.79,industrial_discharge,Good
2023-07-11 10:00:00,40.62823995845,-73.65457759278009,6.75,5.1,0.68,14.21,614.93,1.32,0.15,4.18,57.11,festival,Good
2023-07-11 11:00:00,40.6935655727534,-73.54949101161995,8.25,5.11,0.56,21.65,368.9,0.9,0.08,0.44,4.66,normal,Good
2023-07-11 12:00:00,40.72356442280725,-73.51920777458679,6.19,7.12,3.22,22.47,209.66,0.56,0.53,1.89,0.2,normal,Good
2023-07-11 13:00:00,40.5696674072704,-73.50323804226058,7.94,6.79,7.91,8.16,357.73,1.32,0.02,1.07,8.05,normal,Good
2023-07-11 14:00:00,40.62159760819409,-73.68103823173065,7.1,7.33,4.32,21.58,393.41,1.33,0.21,0.81,2.4,normal,Good
2023-07-11 15:00:00,40.58074847129749,-73.50272475756165,7.97,7.69,1.95,21.2,582.81,0.12,0.31,1.54,22.6,heavy_rainfall,Good
2023-07-11 16:00:00,40.55958948415856,-73.75322212434784,8.27,8.75,1.55,15.89,591.86,3.76,0.01,0.72,2.13,normal,Good
2023-07-11 17:00:00,40.73501616599875,-73.72393506722042,7.07,5.34,1.47,14.55,493.01,3.44,0.05,0.5,21.58,normal,Good
2023-07-11 18:00:00,40.7727758083311,-73.77329516257983,6.75,7.45,2.76,12.25,611.02,1.19,0.05,1.56,0.15,heavy_rainfall,Good
2023-07-11 19:00:00,40.61106965570537,-73.71847844505466,7.05,7.62,1.34,8.73,884.34,0.82,0.44,1.5,30.67,normal,Good
2023-07-11 20:00:00,40.72538367731213,-73.56961873451459,6.92,6.03,0.77,16.69,482.23,1.38,0.21,3.33,2.56,normal,Good
2023-07-11 21:00:00,40.76909858680932,-73.54412269254647,5.67,6.68,2.77,14.15,465.03,0.5,0.05,2.1,12.17,normal,Good
2023-07-11 22:00:00,40.75383726315907,-73.56633220646923,8.24,6.07,1.49,17.17,373.9,0.0,0.48,0.81,5.02,heavy_rainfall,Good
2023-07-11 23:00:00,40.554844016561766,-73.61068026654969,7.2,9.66,0.04,17.29,547.82,0.87,0.06,2.33,3.7,normal,Good
2023-07-12 00:00:00,40.786887564454005,-73.6458100462432,6.07,6.66,0.07,27.59,670.61,0.04,0.22,0.25,25.36,normal,Good
2023-07-12 01:00:00,40.613002932128836,-73.58738871323591,5.35,7.18,0.96,20.98,425.2,0.08,0.12,0.4,22.76,heavy_rainfall,Good
2023-07-12 02:00:00,40.60177219835215,-73.68274993521983,5.14,6.1,2.15,17.73,441.33,0.06,0.02,1.77,7.41,normal,Good
2023-07-12 03:00:00,40.51872939818333,-73.54760749455009,7.62,5.78,1.31,4.32,421.76,4.24,0.28,1.63,22.41,normal,Good
2023-07-12 04:00:00,40.645852096231465,-73.59684297180696,6.5,4.55,0.07,16.96,327.38,0.31,0.08,1.51,12.43,normal,Good
2023-07-12 05:00:00,40.53270408469228,-73.59065859045168,6.64,8.15,0.76,22.91,520.13,0.59,0.09,2.01,3.61,festival,Good
2023-07-12 06:00:00,40.57456194627823,-73.63921920206128,7.39,7.65,0.3,12.87,525.49,1.35,0.05,0.34,18.11,normal,Good
2023-07-12 07:00:00,40.595082786530185,-73.53443130473664,6.59,6.05,8.91,25.95,493.8,1.51,0.33,3.23,3.55,normal,Good
2023-07-12 08:00:00,40.742647897047505,-73.72439557989628,7.44,5.15,1.13,17.72,775.86,0.26,0.03,4.17,23.38,heavy_rainfall,Good
2023-07-12 09:00:00,40.76264659511877,-73.68565570399169,7.08,6.77,0.04,16.47,560.02,4.81,0.05,1.47,5.8,normal,Good
2023-07-12 10:00:00,40.59073989523844,-73.56670722909669,6.93,5.75,3.24,10.05,332.54,0.53,0.1,2.31,10.74,normal,Good
2023-07-12 11:00:00,40.75760943637337,-73.6521753311612,5.74,6.17,0.79,22.52,594.85,5.72,0.03,3.43,8.11,industrial_discharge,Good
2023-07-12 12:00:00,40.757169281210935,-73.53323579597274,6.34,4.6,2.51,10.85,449.08,0.59,0.02,2.1,10.58,heavy_rainfall,Good
2023-07-12 13:00:00,40.72939528511546,-73.69608020407114,7.48,6.83,0.49,12.18,450.67,0.01,0.15,1.14,1.59,festival,Good
2023-07-12 14:00:00,40.54400853420455,-73.6892009493541,6.45,6.86,12.41,5.59,473.98,7.14,0.61,2.3,17.6,normal,Good
2023-07-12 15:00:00,40.707096854070215,-73.53337926318402,7.96,8.14,10.55,19.48,457.21,1.32,0.32,5.34,13.82,festival,Good
2023-07-12 16:00:00,40.783507219374165,-73.66068890394538,8.88,6.27,3.2,17.94,540.49,4.22,0.04,0.68,7.97,normal,Good
2023-07-12 17:00:00,40.70476214363015,-73.64516262473926,7.53,6.0,3.68,15.05,817.31,2.65,0.18,3.23,1.9,normal,Good
2023-07-12 18:00:00,40.59948505473235,-73.70017088539929,8.19,4.16,1.66,18.7,444.75,0.39,0.32,11.89,6.81,normal,Good
2023-07-12 19:00:00,40.65017379522925,-73.71699901734627,7.58,8.15,9.82,18.23,513.36,3.73,0.03,2.88,4.58,normal,Good
2023-07-12 20:00:00,40.69371751300532,-73.60321538674849,6.57,7.84,1.65,13.17,535.15,0.1,0.02,0.74,0.15,festival,Good
2023-07-12 21:00:00,40.65317112261855,-73.76404780153764,7.16,6.54,0.82,11.08,423.1,1.42,0.44,0.26,20.53,normal,Good
2023-07-12 22:00:00,40.53598588251929,-73.53621820764512,8.61,4.51,0.37,6.42,439.78,0.59,0.06,1.57,11.73,heavy_rainfall,Good
2023-07-12 23:00:00,40.593619213395606,-73.56623905897047,6.58,4.68,0.7,14.11,649.03,0.9,0.14,0.25,18.23,normal,Good
2023-07-13 00:00:00,40.74071880916609,-73.74277552088826,6.17,5.68,2.55,8.46,423.46,2.83,0.05,1.24,7.39,normal,Good
2023-07-13 01:00:00,40.758425413828654,-73.59179401625263,6.09,7.95,0.84,15.81,366.79,2.3,0.01,0.82,3.23,normal,Good
2023-07-13 02:00:00,40.54119000981467,-73.61921012361431,6.83,6.94,3.19,14.2,767.44,1.16,0.14,1.29,4.63,festival,Good
2023-07-13 03:00:00,40.785716025719616,-73.744639484779,6.2,4.26,1.44,12.99,319.22,0.09,0.11,0.76,14.14,normal,Good
2023-07-13 04:00:00,40.59864678535458,-73.71803894818493,8.34,7.11,6.54,20.23,632.51,0.08,0.26,3.73,1.78,normal,Good
2023-07-13 05:00:00,40.69869412161921,-73.67730404887985,7.17,5.24,2.45,10.07,469.79,2.42,0.39,1.15,1.31,heavy_rainfall,Good
2023-07-13 06:00:00,40.725547543787,-73.59022717942636,7.78,5.72,2.92,5.76,317.71,5.95,0.03,0.22,0.85,normal,Good
2023-07-13 07:00:00,40.74358387039136,-73.60838297735489,6.76,7.96,2.44,13.87,443.48,3.76,0.04,2.08,0.84,normal,Good
2023-07-13 08:00:00,40.78372491066778,-73.64032954569699,6.09,7.65,6.5,11.3,466.15,0.26,0.6,3.01,5.33,industrial_discharge,Good
2023-07-13 09:00:00,40.593875864408645,-73.56947683706579,5.95,8.14,0.2,15.61,255.48,0.26,0.11,1.11,10.66,normal,Good
2023-07-13 10:00:00,40.757551936365466,-73.57261867811815,6.27,6.47,0.21,10.43,564.18,1.89,0.61,1.86,17.69,festival,Good
2023-07-13 11:00:00,40.539506071030864,-73.61464225378133,7.28,7.82,3.63,17.1,549.07,2.14,0.08,1.18,6.71,normal,Good
2023-07-13 12:00:00,40.711512271906074,-73.56390297498456,7.42,5.62,4.38,10.14,447.75,1.92,0.09,0.45,5.48,heavy_rainfall,Good
2023-07-13 13:00:00,40.722593318854194,-73.69972098756624,7.48,6.11,1.71,10.08,571.01,4.33,0.25,1.82,3.92,industrial_discharge,Good
2023-07-13 14:00:00,40.7033169723604,-73.53562514150322,5.81,6.01,1.3,18.08,530.61,0.53,0.02,2.42,2.86,normal,Good
2023-07-13 15:00:00,40.57569442084055,-73.61552697425941,7.0,6.54,0.98,14.77,694.05,0.38,0.11,0.57,0.27,normal,Good
2023-07-13 16:00:00,40.76191294410456,-73.55329094585628,6.18,4.57,0.8,9.06,338.31,4.91,0.1,2.47,10.5,normal,Good
2023-07-13 17:00:00,40.55065753901112,-73.63611626856292,7.32,6.16,7.29,10.24,456.11,2.56,0.01,3.93,0.59,normal,Good
2023-07-13 18:00:00,40.51609043745625,-73.73446852650339,7.38,8.68,1.05,13.14,650.17,2.49,0.07,4.98,11.35,normal,Good
2023-07-13 19:00:00,40.715239497183575,-73.63727696139651,6.06,4.86,3.13,9.29,581.2,0.82,0.1,0.38,10.01,normal,Good
2023-07-13 20:00:00,40.64264271456982,-73.68866650086701,7.77,4.51,4.64,13.56,154.76,1.98,0.01,0.37,35.05,normal,Good
2023-07-13 21:00:00,40.754729405987604,-73.59075028918888,8.87,4.63,0.07,13.74,249.62,2.59,0.0,4.07,0.16,normal,Good
2023-07-13 22:00:00,40.61501914231748,-73.65726186247957,7.67,10.49,0.1,10.41,500.11,1.83,0.18,2.31,2.23,normal,Good
2023-07-13 23:00:00,40.55048357655232,-73.5491661585217,6.87,7.2,1.22,18.25,745.97,2.67,0.05,0.28,0.69,heavy_rainfall,Good
2023-07-14 00:00:00,40.75093265774096,-73.59657824630342,6.75,6.09,3.57,9.9,435.24,1.78,0.09,1.37,21.61,festival,Good
2023-07-14 01:00:00,40.66467288949202,-73.59463667009061,6.83,6.6,0.91,21.23,597.34,8.04,0.02,2.85,5.77,normal,Good
2023-07-14 02:00:00,40.556758737717104,-73.73485339995268,6.39,6.84,0.0,13.91,512.39,1.35,0.02,0.44,24.93,normal,Good
2023-07-14 03:00:00,40.71611519957593,-73.50472507005261,7.2,5.54,1.02,11.7,586.83,0.03,0.03,4.82,1.35,normal,Good
2023-07-14 04:00:00,40.653334091546846,-73.54749743721855,6.09,5.72,0.28,17.7,660.61,0.36,0.01,4.02,3.2,normal,Good
2023-07-14 05:00:00,40.681293894672095,-73.5632985346318,5.49,6.26,0.74,15.17,641.63,6.66,0.29,1.8,8.15,festival,Good
2023-07-14 06:00:00,40.63826950146197,-73.70093543245198,7.18,5.41,1.22,18.8,636.35,1.27,0.47,3.01,2.58,industrial_discharge,Good
2023-07-14 07:00:00,40.7486126951454,-73.63931050414583,7.02,5.9,0.41,4.99,407.76,0.26,0.15,0.32,20.39,normal,Good
2023-07-14 08:00:00,40.74886881470491,-73.7588690435777,6.54,7.03,3.68,17.58,477.32,0.34,0.34,0.57,4.62,normal,Good
2023-07-14 09:00:00,40.71281664654732,-73.63845720700118,5.97,5.0,0.89,12.4,577.78,0.06,0.03,2.98,7.61,normal,Good
2023-07-14 10:00:00,40.53162041321894,-73.75623322605502,7.23,10.41,3.25,15.19,572.37,0.51,0.12,1.18,3.46,festival,Good
2023-07-14 11:00:00,40.751656158571215,-73.63408864680312,6.21,7.63,2.74,14.56,589.21,8.63,0.03,0.4,1.87,normal,Good
2023-07-14 12:00:00,40.70130389415987,-73.60538343595353,6.89,4.59,6.85,21.73,234.69,0.8,1.07,0.69,12.8,normal,Good
2023-07-14 13:00:00,40.709107249801285,-73.68294120982503,8.41,2.78,0.28,5.7,679.56,0.58,0.01,1.95,12.6,normal,Good
2023-07-14 14:00:00,40.60889485212116,-73.6504365365006,7.52,5.47,0.72,23.07,244.5,2.2,0.12,0.08,13.52,industrial_discharge,Good
2023-07-14 15:00:00,40.7637838668471,-73.53730398369763,5.9,7.53,6.01,18.53,387.37,2.24,0.02,0.32,3.21,festival,Good
2023-07-14 16:00:00,40.71761148007045,-73.76743105658916,5.98,7.24,5.18,15.76,529.3,6.87,0.01,0.45,15.41,normal,Good
2023-07-14 17:00:00,40.53377713995876,-73.5624801321001,7.12,6.33,0.64,7.83,495.59,2.62,0.27,4.37,3.07,normal,Good
2023-07-14 18:00:00,40.62233341032185,-73.74877363470114,5.9,5.6,0.34,6.64,712.81,0.23,0.02,4.37,3.58,normal,Good
2023-07-14 19:00:00,40.76591410858804,-73.78898760515861,5.4,5.14,5.82,12.2,324.38,8.48,0.0,0.48,2.85,normal,Good
2023-07-14 20:00:00,40.51415901050921,-73.74432761917649,7.43,5.9,0.59,18.18,445.39,2.77,0.6,1.82,4.51,heavy_rainfall,Good
2023-07-14 21:00:00,40.78842498589261,-73.57048704300885,7.26,4.98,6.15,14.97,204.61,0.6,0.04,0.89,0.22,normal,Good
2023-07-14 22:00:00,40.703748770495864,-73.67846217799894,7.36,5.9,9.74,17.89,519.74,0.61,0.37,0.1,2.31,normal,Good
2023-07-14 23:00:00,40.68941279329301,-73.53824384494615,7.21,8.5,0.75,7.68,468.79,6.44,0.61,0.33,2.36,normal,Good
2023-07-15 00:00:00,40.581167776946394,-73.64258773764531,6.95,5.34,5.51,15.22,314.0,0.43,0.28,0.01,15.28,heavy_rainfall,Good
2023-07-15 01:00:00,40.57463753662175,-73.7933248944221,6.47,7.42,1.65,20.48,696.38,0.52,0.02,8.3,9.48,normal,Good
2023-07-15 02:00:00,40.78261746584658,-73.58498591711943,7.41,7.65,4.66,22.26,662.0,0.89,0.04,2.1,2.44,normal,Good
2023-07-15 03:00:00,40.58948173627024,-73.76693012738363,8.22,4.88,1.57,8.73,510.81,2.28,0.04,0.28,3.6,normal,Good
2023-07-15 04:00:00,40.732651589015695,-73.56318610996142,6.6,5.23,0.22,13.24,670.77,1.12,0.21,2.65,26.3,heavy_rainfall,Good
2023-07-15 05:00:00,40.61793653946212,-73.74956923505844,6.18,8.1,3.74,13.3,486.13,0.75,0.04,1.9,7.26,industrial_discharge,Good
2023-07-15 06:00:00,40.54177622123541,-73.69636608425834,6.09,5.11,0.49,11.87,607.06,0.62,0.01,0.46,9.61,festival,Good
2023-07-15 07:00:00,40.503214589308605,-73.5716185711124,6.31,6.41,7.85,19.54,629.46,0.27,0.12,1.36,28.33,industrial_discharge,Good
2023-07-15 08:00:00,40.66327720110457,-73.51373059275707,7.16,9.56,1.62,28.0,339.71,1.58,0.18,1.89,8.62,normal,Good
2023-07-15 09:00:00,40.792733645564674,-73.68856981480597,5.29,7.97,0.26,9.43,564.87,0.64,0.12,0.9,4.09,normal,Good
2023-07-15 10:00:00,40.61074085814276,-73.55117993394032,7.35,6.63,0.78,17.12,525.26,0.81,0.13,6.37,3.86,festival,Good
2023-07-15 11:00:00,40.60715770019791,-73.74276232035724,7.52,7.76,5.95,16.48,346.39,0.02,0.12,0.2,0.95,normal,Good
2023-07-15 12:00:00,40.60322748535483,-73.55784606893926,5.56,6.42,1.16,16.58,308.38,1.52,0.06,0.27,0.85,normal,Good
2023-07-15 13:00:00,40.65616315119146,-73.60275178222312,6.22,8.03,5.82,21.66,574.68,2.38,0.62,3.88,3.8,normal,Good
2023-07-15 14:00:00,40.632199465027284,-73.74217694783628,7.06,3.43,0.57,16.87,457.71,5.25,0.36,0.58,4.35,festival,Good
2023-07-15 15:00:00,40.7639743880181,-73.70924881189457,6.89,6.29,1.89,4.32,280.27,0.44,0.08,0.28,8.56,heavy_rainfall,Good
